timestamp,open,high,low,close,volume
1745916300000,1823.5,1835.95,1819.72,1832.5,11355.4879
1745917200000,1832.51,1835.2,1827.61,1828.21,7344.3157
1745918100000,1828.2,1830.87,1824.47,1829.91,6218.5716
1745919000000,1829.91,1834.26,1826.8,1830.17,4450.8725
1745919900000,1830.17,1833.79,1827.21,1831.85,4343.6198
1745920800000,1831.85,1842.99,1830.91,1836.44,12810.4003
1745921700000,1836.43,1842.0,1832.21,1833.38,6359.6144
1745922600000,1833.38,1833.93,1825.43,1827.83,4825.3414
1745923500000,1827.83,1830.33,1823.04,1825.71,7073.0962
1745924400000,1825.7,1836.99,1824.97,1836.39,6773.9496
1745925300000,1836.39,1838.57,1832.51,1832.74,5312.5493
1745926200000,1832.76,1834.8,1827.6,1827.98,5019.8117
1745927100000,1827.97,1830.56,1827.41,1829.77,2436.0872
1745928000000,1829.76,1833.11,1826.61,1831.23,3145.9594
1745928900000,1831.22,1833.42,1827.0,1828.83,3585.4929
1745929800000,1828.83,1830.0,1823.26,1830.0,4381.3353
1745930700000,1830.0,1831.15,1821.03,1821.8,4333.635
1745931600000,1821.8,1824.98,1816.47,1821.88,7271.5052
1745932500000,1821.88,1821.9,1802.02,1813.77,21324.8469
1745933400000,1813.76,1818.05,1808.7,1815.73,7691.0126
1745934300000,1815.73,1819.63,1811.95,1814.64,5175.0991
1745935200000,1814.64,1826.32,1809.57,1820.25,13346.7748
1745936100000,1820.22,1820.48,1812.44,1814.17,7083.7881
1745937000000,1814.18,1825.6,1813.4,1820.9,6582.8875
1745937900000,1820.9,1824.03,1817.0,1823.51,3569.4633
1745938800000,1823.51,1825.4,1820.4,1821.17,2576.5977
1745939700000,1821.18,1821.81,1812.19,1817.6,4917.9019
1745940600000,1817.6,1820.94,1812.43,1820.44,3133.3523
1745941500000,1820.45,1821.53,1814.7,1814.99,2472.345
1745942400000,1814.99,1819.76,1814.3,1819.21,3222.9538
1745943300000,1819.22,1824.7,1817.95,1823.85,4989.3934
1745944200000,1823.85,1832.49,1822.7,1830.7,5999.1133
1745945100000,1830.7,1830.89,1813.74,1816.23,7382.2868
1745946000000,1816.23,1819.91,1807.48,1817.93,8066.2787
1745946900000,1817.92,1822.5,1815.55,1820.51,3899.2123
1745947800000,1820.51,1824.53,1816.7,1822.48,2585.9695
1745948700000,1822.48,1829.84,1819.58,1825.19,4813.4261
1745949600000,1825.19,1827.5,1820.9,1822.91,4310.8261
1745950500000,1822.91,1827.68,1821.8,1827.25,2929.2243
1745951400000,1827.24,1828.11,1824.66,1826.54,2987.1887
1745952300000,1826.55,1828.9,1824.12,1825.58,2469.4659
1745953200000,1825.57,1827.35,1822.77,1823.43,3075.6986
1745954100000,1823.44,1828.68,1821.6,1824.22,2897.4643
1745955000000,1824.23,1825.4,1819.61,1820.32,2266.8499
1745955900000,1820.32,1824.59,1819.0,1821.65,2203.7622
1745956800000,1821.66,1825.69,1813.0,1814.66,3379.075
1745957700000,1814.67,1816.91,1812.61,1814.06,2120.3026
1745958600000,1814.07,1814.37,1807.23,1811.78,5041.8965
1745959500000,1811.79,1813.05,1808.26,1808.68,1726.6345
1745960400000,1808.68,1811.44,1798.51,1801.03,6939.9279
1745961300000,1801.02,1801.02,1789.85,1796.31,9353.9257
1745962200000,1796.32,1801.61,1792.19,1798.88,5408.5885
1745963100000,1798.88,1801.57,1792.45,1800.57,2898.3757
1745964000000,1800.56,1800.56,1792.7,1797.12,4010.8249
1745964900000,1797.12,1798.61,1790.2,1793.49,4089.1495
1745965800000,1793.5,1797.2,1791.96,1792.7,2659.3743
1745966700000,1792.7,1797.57,1792.3,1792.69,1391.1816
1745967600000,1792.69,1794.8,1780.47,1783.73,10377.8402
1745968500000,1783.73,1787.12,1780.9,1786.63,5456.1237
1745969400000,1786.63,1793.9,1785.62,1793.05,4331.722
1745970300000,1793.05,1799.91,1792.41,1797.81,4464.487
1745971200000,1797.81,1804.58,1794.7,1802.5,5482.9507
1745972100000,1802.5,1806.47,1799.61,1800.49,3004.1122
1745973000000,1800.49,1813.09,1798.81,1806.38,4802.5203
1745973900000,1806.39,1806.67,1803.01,1805.61,2156.7736
1745974800000,1805.6,1806.65,1798.3,1799.58,3073.8532
1745975700000,1799.58,1804.63,1798.1,1803.06,1696.6771
1745976600000,1803.06,1803.06,1796.0,1796.22,2653.0426
1745977500000,1796.22,1798.6,1788.9,1797.62,3613.9264
1745978400000,1797.62,1798.13,1793.6,1796.8,1886.7588
1745979300000,1796.81,1804.39,1796.2,1798.76,2750.0961
1745980200000,1798.75,1803.84,1796.42,1802.72,1852.7037
1745981100000,1802.72,1806.14,1801.83,1802.99,2148.2312
1745982000000,1802.99,1803.0,1798.45,1800.3,2059.3585
1745982900000,1800.3,1803.88,1799.6,1800.48,3065.0055
1745983800000,1800.48,1803.77,1800.1,1801.99,2447.4063
1745984700000,1802.0,1812.6,1801.94,1808.91,4829.7456
1745985600000,1808.92,1810.25,1805.28,1806.56,3515.3903
1745986500000,1806.57,1811.17,1806.57,1810.53,3060.9518
1745987400000,1810.53,1811.31,1807.88,1808.46,1588.4227
1745988300000,1808.45,1813.0,1808.45,1811.91,2667.3223
1745989200000,1811.9,1812.34,1805.97,1806.73,3060.7798
1745990100000,1806.72,1808.25,1803.69,1803.92,2713.8321
1745991000000,1803.91,1806.29,1802.93,1803.51,2185.1388
1745991900000,1803.51,1806.12,1801.4,1806.11,1782.7997
1745992800000,1806.12,1807.87,1803.1,1807.39,1487.1974
1745993700000,1807.38,1808.83,1806.51,1807.8,1568.0908
1745994600000,1807.79,1808.67,1802.89,1803.06,1588.2244
1745995500000,1803.06,1806.44,1802.83,1803.24,1474.3586
1745996400000,1803.24,1806.69,1802.51,1806.68,1261.4646
1745997300000,1806.68,1807.68,1803.59,1804.4,1766.7773
1745998200000,1804.4,1804.7,1796.2,1797.73,3686.2035
1745999100000,1797.73,1797.8,1791.1,1796.37,5400.9809
1746000000000,1796.37,1801.1,1792.8,1799.87,4336.3889
1746000900000,1799.88,1802.13,1795.41,1796.23,2486.3521
1746001800000,1796.23,1799.29,1795.1,1798.48,1450.9595
1746002700000,1798.47,1800.58,1795.15,1795.24,3533.9373
1746003600000,1795.24,1798.38,1795.0,1796.3,2110.6439
1746004500000,1796.29,1801.3,1795.98,1801.19,1753.8973
1746005400000,1801.18,1808.3,1801.18,1806.87,3933.8458
1746006300000,1806.86,1808.3,1804.85,1806.56,2616.8501
1746007200000,1806.57,1807.55,1803.84,1807.06,1980.9054
1746008100000,1807.07,1809.05,1804.59,1806.16,2475.1674
1746009000000,1806.16,1808.17,1803.85,1808.17,2082.6019
1746009900000,1808.16,1810.8,1806.43,1807.53,2875.0862
1746010800000,1807.54,1810.45,1807.54,1809.39,2158.4652
1746011700000,1809.38,1812.78,1808.01,1810.31,2521.1586
1746012600000,1810.31,1816.8,1808.93,1814.56,4053.6637
1746013500000,1814.55,1815.97,1812.7,1815.7,3003.1638
1746014400000,1815.69,1816.4,1808.6,1810.53,3956.1549
1746015300000,1810.53,1810.7,1794.93,1796.94,8880.351
1746016200000,1796.94,1800.63,1775.61,1777.57,20384.0644
1746017100000,1777.57,1783.2,1767.32,1775.46,20033.0555
1746018000000,1775.46,1776.33,1760.11,1761.87,11720.1395
1746018900000,1761.87,1773.5,1758.73,1772.49,9940.1553
1746019800000,1772.49,1772.49,1748.0,1758.09,27936.8677
1746020700000,1758.09,1760.6,1735.2,1740.85,24525.9672
1746021600000,1740.84,1755.2,1731.7,1753.09,22155.5268
1746022500000,1753.1,1765.7,1745.01,1764.46,15222.0106
1746023400000,1764.46,1773.0,1755.67,1760.29,18974.1584
1746024300000,1760.29,1762.3,1753.01,1759.27,7420.7338
1746025200000,1759.27,1766.5,1759.2,1763.11,8466.3386
1746026100000,1763.1,1766.48,1757.57,1764.09,5484.8797
1746027000000,1764.1,1771.92,1761.19,1770.19,6738.6482
1746027900000,1770.2,1770.2,1762.8,1764.74,3172.5321
1746028800000,1764.73,1766.55,1759.41,1759.81,4138.8245
1746029700000,1759.8,1762.04,1756.07,1762.04,4850.3174
1746030600000,1762.04,1771.15,1758.57,1768.01,4025.6936
1746031500000,1768.01,1770.19,1765.51,1767.99,2732.8819
1746032400000,1767.99,1772.5,1761.8,1764.35,3731.6625
1746033300000,1764.35,1772.38,1764.35,1771.02,2532.2102
1746034200000,1771.01,1778.8,1768.31,1778.74,4061.2126
1746035100000,1778.74,1779.59,1773.22,1775.53,3837.4298
1746036000000,1775.53,1788.7,1773.01,1785.5,11437.8159
1746036900000,1785.51,1789.6,1779.77,1780.38,6687.2208
1746037800000,1780.38,1782.73,1777.08,1779.8,4160.7527
1746038700000,1779.8,1785.7,1779.27,1782.48,2278.9168
1746039600000,1782.49,1787.5,1782.49,1786.08,1952.3958
1746040500000,1786.08,1786.9,1776.57,1778.2,2841.6884
1746041400000,1778.21,1782.19,1775.92,1781.69,2824.6607
1746042300000,1781.68,1792.97,1781.38,1786.69,5684.5808
1746043200000,1786.7,1809.72,1784.61,1806.99,16645.291
1746044100000,1806.99,1809.7,1802.42,1804.34,7976.7558
1746045000000,1804.35,1804.65,1796.89,1798.77,3713.5387
1746045900000,1798.78,1800.75,1792.79,1794.01,3410.7295
1746046800000,1794.0,1800.7,1793.91,1796.16,3200.7638
1746047700000,1796.16,1799.6,1796.13,1797.81,1077.7013
1746048600000,1797.82,1799.24,1793.9,1795.77,3387.2612
1746049500000,1795.77,1797.23,1790.67,1792.52,3020.8661
1746050400000,1792.52,1799.52,1792.06,1796.34,5352.6497
1746051300000,1796.35,1797.0,1792.5,1792.66,1118.018
1746052200000,1792.67,1795.07,1790.2,1793.08,2220.8607
1746053100000,1793.08,1796.15,1789.24,1795.39,2729.6714
1746054000000,1795.4,1799.5,1794.13,1799.34,2756.633
1746054900000,1799.35,1799.49,1794.79,1796.6,1663.1357
1746055800000,1796.6,1797.88,1794.13,1794.13,1281.7083
1746056700000,1794.13,1794.48,1792.21,1793.61,1474.3715
1746057600000,1793.62,1799.0,1792.52,1795.6,2521.9285
1746058500000,1795.6,1797.18,1793.0,1794.42,1526.6595
1746059400000,1794.42,1796.98,1793.21,1796.0,1405.3021
1746060300000,1795.99,1798.2,1795.79,1797.75,1701.9146
1746061200000,1797.76,1806.73,1797.76,1802.85,4589.552
1746062100000,1802.84,1806.64,1800.82,1802.0,2367.3308
1746063000000,1801.99,1806.04,1800.3,1803.9,2727.0936
1746063900000,1803.89,1810.55,1800.91,1809.91,4845.9504
1746064800000,1809.92,1816.22,1807.12,1810.21,6678.9218
1746065700000,1810.21,1815.69,1810.21,1815.08,4490.5231
1746066600000,1815.08,1819.0,1812.6,1814.11,6138.8694
1746067500000,1814.1,1814.65,1805.3,1807.56,5244.7109
1746068400000,1807.57,1813.11,1806.5,1809.0,2741.9963
1746069300000,1809.01,1811.9,1807.86,1811.89,1738.921
1746070200000,1811.9,1814.19,1809.28,1812.37,3238.9716
1746071100000,1812.38,1812.38,1805.37,1807.99,2398.0243
1746072000000,1807.99,1810.38,1805.42,1807.96,2158.119
1746072900000,1807.97,1809.13,1804.0,1806.6,1796.3605
1746073800000,1806.61,1809.7,1805.55,1809.67,1751.0254
1746074700000,1809.67,1809.9,1807.03,1809.0,1377.7464
1746075600000,1809.0,1809.89,1805.61,1809.68,2041.7598
1746076500000,1809.68,1810.67,1806.39,1808.55,2167.3548
1746077400000,1808.55,1814.9,1807.0,1813.61,2917.1024
1746078300000,1813.62,1816.9,1810.48,1813.65,3997.2299
1746079200000,1813.64,1815.19,1809.51,1810.17,2099.2515
1746080100000,1810.17,1811.52,1808.18,1809.29,1995.4803
1746081000000,1809.29,1810.89,1805.39,1806.0,1432.3449
1746081900000,1805.99,1808.26,1805.14,1806.54,1638.8485
1746082800000,1806.54,1807.38,1802.14,1807.31,2323.8318
1746083700000,1807.3,1810.25,1804.89,1808.77,1749.7909
1746084600000,1808.77,1813.04,1808.4,1811.85,2706.1873
1746085500000,1811.85,1814.77,1810.37,1810.6,2623.3268
1746086400000,1810.59,1815.0,1808.8,1813.94,3444.584
1746087300000,1813.94,1816.43,1811.89,1813.25,3189.1974
1746088200000,1813.25,1820.09,1813.01,1813.96,6254.6476
1746089100000,1813.97,1819.66,1813.96,1817.83,2864.676
1746090000000,1817.83,1818.4,1814.93,1815.8,1950.8704
1746090900000,1815.8,1820.0,1815.22,1818.96,3183.6718
1746091800000,1818.95,1824.52,1818.0,1820.09,7218.9978
1746092700000,1820.1,1824.19,1817.4,1817.53,5756.387
1746093600000,1817.53,1821.94,1817.52,1820.79,2946.8906
1746094500000,1820.79,1844.14,1820.78,1841.69,29535.6738
1746095400000,1841.7,1851.0,1834.11,1839.25,19227.1802
1746096300000,1839.25,1849.85,1833.81,1847.61,8971.8191
1746097200000,1847.6,1859.23,1844.73,1848.9,24191.7839
1746098100000,1848.89,1849.2,1838.2,1840.77,8277.8236
1746099000000,1840.77,1845.2,1840.77,1843.93,5089.1139
1746099900000,1843.94,1848.44,1843.82,1845.58,4447.959
1746100800000,1845.58,1855.07,1841.92,1852.95,10328.1325
1746101700000,1852.96,1853.66,1844.28,1845.99,5467.8587
1746102600000,1845.99,1852.8,1843.2,1852.0,8995.4547
1746103500000,1852.0,1852.58,1848.41,1849.29,2808.6178
1746104400000,1849.28,1849.77,1845.07,1849.46,4014.456
1746105300000,1849.47,1851.49,1844.93,1851.48,6710.5035
1746106200000,1851.48,1851.69,1825.2,1834.09,33016.5363
1746107100000,1834.1,1837.75,1825.44,1826.83,11159.7206
1746108000000,1826.84,1839.31,1826.84,1838.0,21494.217
1746108900000,1838.01,1841.85,1836.2,1840.14,6762.5846
1746109800000,1840.14,1844.0,1834.53,1838.1,5179.6196
1746110700000,1838.11,1850.0,1837.71,1848.59,5492.1902
1746111600000,1848.59,1873.17,1844.65,1870.89,36835.3273
1746112500000,1870.88,1873.14,1860.4,1863.56,29323.727
1746113400000,1863.57,1870.63,1858.8,1859.86,10452.0255
1746114300000,1859.86,1861.16,1850.02,1852.99,8768.8049
1746115200000,1853.0,1861.94,1852.22,1858.65,7089.4108
1746116100000,1858.64,1863.61,1853.2,1862.0,4689.9149
1746117000000,1861.99,1870.25,1860.9,1868.91,5677.5779
1746117900000,1868.9,1868.9,1858.58,1859.7,4564.7269
1746118800000,1859.7,1862.6,1859.17,1859.44,3988.0474
1746119700000,1859.44,1864.88,1855.94,1856.89,4620.489
1746120600000,1856.89,1858.84,1846.41,1848.64,5749.9193
1746121500000,1848.65,1856.32,1847.3,1856.11,3913.6971
1746122400000,1856.11,1856.35,1850.95,1851.01,2741.3453
1746123300000,1851.0,1853.64,1847.75,1850.31,2701.4809
1746124200000,1850.3,1854.44,1848.8,1853.39,6135.4703
1746125100000,1853.4,1858.4,1853.37,1856.0,4257.1447
1746126000000,1855.99,1856.09,1847.07,1848.37,3141.7438
1746126900000,1848.37,1851.4,1847.12,1849.98,3606.9707
1746127800000,1849.98,1850.61,1847.5,1848.83,2487.9794
1746128700000,1848.82,1853.41,1838.49,1842.82,5937.5994
1746129600000,1842.89,1847.28,1838.44,1847.22,4364.4704
1746130500000,1847.22,1851.01,1845.57,1846.74,2707.6955
1746131400000,1846.74,1848.76,1840.34,1841.28,3526.3451
1746132300000,1841.27,1841.56,1836.94,1839.41,3498.854
1746133200000,1839.4,1847.59,1839.4,1846.91,2113.6493
1746134100000,1846.9,1847.3,1843.45,1844.9,1006.407
1746135000000,1844.9,1849.31,1840.89,1848.19,1646.5325
1746135900000,1848.19,1849.06,1843.12,1843.79,2072.8706
1746136800000,1843.8,1845.74,1841.55,1845.73,1648.113
1746137700000,1845.73,1846.05,1841.38,1842.65,1253.2934
1746138600000,1842.65,1842.97,1838.68,1839.44,1525.5033
1746139500000,1839.44,1840.18,1837.6,1838.71,1477.2594
1746140400000,1838.71,1840.46,1833.5,1835.87,3022.1024
1746141300000,1835.87,1840.94,1835.87,1838.69,1266.9195
1746142200000,1838.69,1838.69,1834.14,1836.83,1270.4758
1746143100000,1836.83,1839.9,1835.76,1838.11,1001.2377
1746144000000,1838.1,1842.41,1835.77,1838.07,3411.9348
1746144900000,1838.07,1847.4,1835.1,1847.09,3173.3586
1746145800000,1847.1,1850.61,1840.76,1843.56,2710.9648
1746146700000,1843.56,1848.3,1843.1,1847.75,1679.6687
1746147600000,1847.75,1850.78,1845.3,1846.94,3178.9207
1746148500000,1846.94,1851.3,1845.16,1845.4,2822.333
1746149400000,1845.4,1845.59,1839.0,1841.42,3091.7555
1746150300000,1841.43,1844.58,1839.69,1842.72,1889.0225
1746151200000,1842.71,1843.4,1839.2,1843.2,2091.7464
1746152100000,1843.2,1849.34,1842.1,1848.06,1725.0784
1746153000000,1848.07,1849.6,1846.34,1847.09,2018.8584
1746153900000,1847.1,1849.75,1846.11,1846.8,1501.6941
1746154800000,1846.81,1850.4,1846.74,1848.82,1998.1388
1746155700000,1848.82,1849.01,1843.8,1845.62,1943.6251
1746156600000,1845.63,1850.09,1845.62,1848.76,1677.6487
1746157500000,1848.77,1850.77,1847.14,1847.74,1523.8061
1746158400000,1847.74,1851.79,1846.1,1846.58,4037.2695
1746159300000,1846.59,1849.26,1845.46,1845.86,1939.3665
1746160200000,1845.85,1845.86,1839.4,1841.1,3592.2885
1746161100000,1841.1,1843.98,1839.68,1841.49,2014.5553
1746162000000,1841.5,1844.2,1840.71,1842.27,1709.4026
1746162900000,1842.28,1842.28,1835.41,1837.81,7637.7376
1746163800000,1837.81,1839.36,1833.19,1836.42,4010.8536
1746164700000,1836.42,1839.4,1828.96,1832.1,6792.6682
1746165600000,1832.1,1834.9,1829.61,1832.99,4737.3767
1746166500000,1833.0,1836.06,1828.48,1835.78,3737.8959
1746167400000,1835.78,1837.4,1830.23,1830.23,6058.2841
1746168300000,1830.23,1832.52,1829.3,1832.23,2390.1349
1746169200000,1832.24,1832.24,1819.54,1821.7,12950.536
1746170100000,1821.69,1825.99,1818.8,1823.0,5249.7822
1746171000000,1823.0,1824.35,1816.37,1819.09,6181.7213
1746171900000,1819.09,1821.17,1816.22,1816.32,4160.1808
1746172800000,1816.33,1821.0,1813.0,1819.98,12833.0497
1746173700000,1819.99,1823.3,1818.9,1821.89,3883.979
1746174600000,1821.88,1826.59,1820.74,1823.71,2740.1714
1746175500000,1823.71,1824.93,1821.73,1823.69,2919.1611
1746176400000,1823.7,1827.3,1821.55,1826.66,3401.9272
1746177300000,1826.67,1826.87,1822.18,1824.57,1834.5638
1746178200000,1824.58,1824.76,1822.0,1822.54,3212.1352
1746179100000,1822.53,1826.0,1820.44,1820.68,2322.3499
1746180000000,1820.68,1824.87,1820.68,1823.7,1921.0026
1746180900000,1823.7,1825.24,1821.21,1824.61,2206.0542
1746181800000,1824.6,1832.01,1824.6,1830.51,10229.7889
1746182700000,1830.5,1835.18,1828.23,1829.28,5110.6559
1746183600000,1829.29,1834.15,1829.28,1833.96,3077.0893
1746184500000,1833.97,1835.53,1831.56,1832.53,4207.3478
1746185400000,1832.53,1833.3,1830.44,1832.39,2693.0282
1746186300000,1832.39,1834.29,1830.61,1833.39,1613.5993
1746187200000,1833.39,1836.48,1830.48,1830.99,3307.7927
1746188100000,1831.0,1833.64,1828.9,1833.33,4735.8352
1746189000000,1833.34,1844.73,1823.34,1833.79,20947.0587
1746189900000,1833.8,1841.26,1833.19,1841.23,6047.8709
1746190800000,1841.22,1842.53,1833.1,1833.4,5143.4206
1746191700000,1833.39,1836.8,1833.01,1835.35,3096.5097
1746192600000,1835.36,1840.0,1829.25,1834.78,6776.2944
1746193500000,1834.79,1837.1,1831.62,1833.82,7039.514
1746194400000,1833.82,1842.6,1833.82,1837.91,6561.7352
1746195300000,1837.9,1845.83,1836.2,1844.58,7875.5326
1746196200000,1844.59,1851.42,1841.55,1842.69,9564.4329
1746197100000,1842.69,1851.87,1841.8,1848.9,12067.191
1746198000000,1848.91,1854.5,1844.1,1844.55,5883.6622
1746198900000,1844.56,1847.4,1832.27,1836.1,9948.2055
1746199800000,1836.1,1841.64,1834.13,1841.11,3246.8274
1746200700000,1841.12,1842.49,1837.18,1841.12,3478.9647
1746201600000,1841.11,1871.0,1841.11,1861.84,29662.0601
1746202500000,1861.85,1868.0,1857.17,1858.07,7376.3728
1746203400000,1858.06,1860.31,1853.8,1856.83,6504.9666
1746204300000,1856.82,1856.82,1850.63,1852.51,3504.5854
1746205200000,1852.51,1852.6,1841.7,1845.0,5949.3
1746206100000,1845.0,1852.16,1844.36,1850.2,5609.137
1746207000000,1850.21,1851.79,1846.11,1847.99,1925.3143
1746207900000,1847.99,1853.5,1847.32,1852.35,1764.9781
1746208800000,1852.36,1855.63,1851.55,1853.99,1939.3088
1746209700000,1854.0,1855.29,1850.27,1850.7,2911.3952
1746210600000,1850.7,1854.08,1850.17,1851.72,2141.3491
1746211500000,1851.73,1852.62,1845.1,1849.02,2404.0606
1746212400000,1849.01,1850.85,1845.64,1846.44,3309.1428
1746213300000,1846.44,1849.6,1844.43,1848.9,2646.5998
1746214200000,1848.9,1848.9,1837.61,1839.94,3971.0348
1746215100000,1839.93,1841.29,1831.7,1839.68,4780.8341
1746216000000,1839.68,1843.57,1835.65,1843.56,3000.2831
1746216900000,1843.57,1845.06,1840.92,1844.38,1315.3879
1746217800000,1844.39,1848.5,1844.0,1845.9,2348.3088
1746218700000,1845.89,1847.8,1845.3,1846.81,1503.1334
1746219600000,1846.81,1846.81,1843.08,1843.27,1058.6304
1746220500000,1843.26,1844.58,1840.08,1843.57,2379.5985
1746221400000,1843.56,1845.95,1840.0,1840.25,1233.5514
1746222300000,1840.26,1840.95,1833.1,1837.54,3725.5301
1746223200000,1837.54,1839.97,1834.65,1835.77,1977.0688
1746224100000,1835.76,1838.27,1832.49,1836.41,3040.2201
1746225000000,1836.41,1838.0,1834.2,1834.82,1777.934
1746225900000,1834.83,1836.92,1834.41,1835.2,942.2547
1746226800000,1835.2,1840.12,1834.48,1839.48,1885.4728
1746227700000,1839.47,1841.7,1838.21,1838.81,2439.4229
1746228600000,1838.8,1841.71,1838.54,1840.68,1148.6188
1746229500000,1840.68,1842.72,1839.35,1842.2,926.6603
1746230400000,1842.2,1842.5,1840.0,1841.11,1266.4707
1746231300000,1841.12,1843.05,1838.21,1839.09,1143.7658
1746232200000,1839.08,1842.51,1838.45,1838.94,1517.0479
1746233100000,1838.95,1839.8,1836.2,1838.7,1433.0605
1746234000000,1838.69,1840.5,1834.32,1834.93,2306.1182
1746234900000,1834.94,1836.67,1833.1,1833.51,2518.9001
1746235800000,1833.52,1833.7,1826.58,1828.46,4393.4813
1746236700000,1828.46,1829.07,1827.0,1829.0,1397.0584
1746237600000,1829.0,1832.94,1828.73,1832.88,1154.133
1746238500000,1832.89,1835.0,1831.8,1834.65,1077.3862
1746239400000,1834.66,1835.74,1831.69,1832.3,4709.0557
1746240300000,1832.3,1834.89,1831.13,1833.89,906.1847
1746241200000,1833.9,1836.0,1833.1,1833.1,1022.8245
1746242100000,1833.1,1834.66,1831.2,1834.28,1011.9146
1746243000000,1834.27,1836.6,1833.12,1836.25,1373.9106
1746243900000,1836.25,1837.99,1834.52,1834.8,1374.4336
1746244800000,1834.8,1836.6,1833.8,1836.5,1875.4461
1746245700000,1836.5,1837.88,1834.0,1837.03,1154.2153
1746246600000,1837.03,1838.69,1836.53,1837.88,681.8819
1746247500000,1837.89,1839.3,1836.72,1838.0,1289.1347
1746248400000,1838.0,1838.5,1835.1,1835.43,797.0226
1746249300000,1835.43,1838.03,1835.43,1836.29,1018.1647
1746250200000,1836.28,1836.39,1833.88,1836.38,867.2904
1746251100000,1836.38,1836.39,1833.0,1833.19,872.4028
1746252000000,1833.18,1833.42,1828.55,1829.61,2396.533
1746252900000,1829.61,1829.61,1824.6,1825.74,4768.9252
1746253800000,1825.74,1829.62,1824.69,1829.61,2293.5527
1746254700000,1829.62,1831.0,1825.49,1827.28,1583.9606
1746255600000,1827.28,1829.89,1826.12,1828.61,1729.2383
1746256500000,1828.61,1829.2,1825.0,1825.88,1829.665
1746257400000,1825.88,1828.49,1825.88,1827.21,1288.4153
1746258300000,1827.21,1828.82,1825.99,1826.41,1754.3679
1746259200000,1826.41,1826.41,1822.32,1823.8,2971.9801
1746260100000,1823.8,1827.2,1823.69,1827.17,2069.21
1746261000000,1827.18,1830.0,1827.0,1827.41,2246.7904
1746261900000,1827.4,1828.2,1824.58,1825.3,1836.9213
1746262800000,1825.31,1825.6,1822.2,1824.19,1995.9177
1746263700000,1824.19,1828.41,1823.62,1826.45,2675.9768
1746264600000,1826.44,1827.3,1825.17,1825.21,1598.1534
1746265500000,1825.21,1827.66,1819.26,1827.4,4611.1914
1746266400000,1827.4,1828.19,1822.6,1827.3,2293.5098
1746267300000,1827.3,1830.51,1826.0,1826.49,2849.8236
1746268200000,1826.48,1828.09,1823.1,1824.2,2247.2943
1746269100000,1824.2,1826.47,1817.63,1819.45,3325.8393
1746270000000,1819.44,1822.03,1818.74,1821.93,3464.2602
1746270900000,1821.93,1825.0,1820.63,1823.91,1444.9357
1746271800000,1823.9,1826.37,1822.0,1823.11,1778.1076
1746272700000,1823.11,1825.6,1822.46,1824.1,1470.4494
1746273600000,1824.1,1825.94,1823.74,1824.7,1895.8762
1746274500000,1824.69,1832.0,1824.69,1830.2,3098.3088
1746275400000,1830.21,1832.78,1828.64,1831.18,2241.9988
1746276300000,1831.18,1832.0,1829.59,1829.59,1756.6415
1746277200000,1829.59,1832.55,1829.08,1831.68,1914.4761
1746278100000,1831.69,1835.73,1831.69,1835.71,3126.6902
1746279000000,1835.7,1836.9,1833.3,1835.41,2582.249
1746279900000,1835.41,1836.89,1833.93,1835.2,1590.8689
1746280800000,1835.19,1837.41,1832.68,1832.89,3291.4269
1746281700000,1832.89,1835.57,1832.72,1832.73,1297.8142
1746282600000,1832.72,1834.9,1831.59,1834.42,1706.2432
1746283500000,1834.42,1836.18,1833.4,1835.2,2609.2351
1746284400000,1835.2,1840.12,1835.2,1836.89,4764.1397
1746285300000,1836.9,1838.55,1836.1,1836.11,1323.7357
1746286200000,1836.1,1838.55,1835.65,1836.36,1195.3865
1746287100000,1836.35,1836.36,1833.14,1834.53,1011.7473
1746288000000,1834.53,1835.29,1830.23,1830.79,2827.0319
1746288900000,1830.8,1832.74,1829.7,1832.22,1700.3632
1746289800000,1832.22,1832.23,1825.0,1827.95,2500.0752
1746290700000,1827.94,1828.5,1823.42,1827.11,2030.2666
1746291600000,1827.11,1827.56,1810.0,1818.64,12217.4506
1746292500000,1818.64,1820.8,1811.54,1820.7,4186.1895
1746293400000,1820.7,1820.7,1814.42,1818.53,2676.8111
1746294300000,1818.52,1825.2,1818.52,1824.0,3073.6614
1746295200000,1824.0,1827.18,1822.61,1826.31,1805.1633
1746296100000,1826.31,1830.95,1825.94,1828.42,3735.1906
1746297000000,1828.41,1828.5,1825.63,1825.81,1235.0944
1746297900000,1825.81,1826.69,1824.31,1825.93,1572.1218
1746298800000,1825.92,1829.8,1824.61,1828.8,1397.5217
1746299700000,1828.79,1834.12,1828.7,1834.11,1211.3477
1746300600000,1834.11,1837.5,1832.44,1835.69,3178.9777
1746301500000,1835.69,1839.2,1835.68,1838.21,2303.1914
1746302400000,1838.21,1839.4,1835.43,1835.43,1897.9628
1746303300000,1835.44,1838.51,1834.65,1838.51,1152.8265
1746304200000,1838.5,1838.95,1835.6,1836.75,1163.2093
1746305100000,1836.75,1839.67,1835.63,1838.68,1249.1575
1746306000000,1838.68,1839.39,1836.23,1838.99,1389.8529
1746306900000,1838.99,1846.59,1838.99,1846.01,4855.6104
1746307800000,1846.01,1848.6,1841.58,1842.94,2569.845
1746308700000,1842.95,1845.4,1838.45,1841.1,3012.3959
1746309600000,1841.1,1842.3,1836.53,1836.92,3122.3457
